,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
84,5643,CA-2019-127985,01-04-2019,05-04-2019,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,South,FUR-FU-10003274,Regeneration Desk Collection,7.04,4,3.0976,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
85,8563,CA-2019-123540,02-04-2019,06-04-2019,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,1454.9,5,378.274,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
86,5898,CA-2019-167682,03-04-2019,09-04-2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,22.0472,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
87,8228,CA-2019-123050,04-04-2019,08-04-2019,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,East,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,7.4376,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
88,4735,CA-2019-120530,07-04-2019,12-04-2019,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,East,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,3,146.388,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
89,355,CA-2019-138520,08-04-2019,13-04-2019,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,FUR-BO-10002268,Sauder Barrister Bookcases,388.704,6,-4.8588,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
90,1199,CA-2019-130946,08-04-2019,12-04-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,FUR-CH-10004540,Global Chrome Stack Chair,95.984,4,-4.1136,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
91,4196,CA-2019-124233,08-04-2019,14-04-2019,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,West,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,10.374,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92,6151,US-2019-106600,08-04-2019,11-04-2019,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,South,FUR-BO-10001608,"Hon Metal Bookcases, Black",354.9,5,88.725,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
93,6719,CA-2019-134789,08-04-2019,15-04-2019,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,South,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,159.92,4,31.984,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
94,5400,CA-2019-117681,09-04-2019,14-04-2019,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,West,FUR-BO-10001798,Bush Somerset Collection Bookcase,556.665,5,6.549,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
95,1130,CA-2019-112102,12-04-2019,16-04-2019,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,FUR-TA-10004086,KI Adjustable-Height Table,343.92,4,75.6624,,COD,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
96,5775,CA-2019-142398,12-04-2019,16-04-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,638.288,7,-31.9144,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97,7362,CA-2019-163594,12-04-2019,14-04-2019,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,West,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",194.352,3,-36.441,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98,418,CA-2019-148796,14-04-2019,18-04-2019,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,West,FUR-CH-10004886,Bevis Steel Folding Chairs,383.8,5,38.38,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
99,1980,CA-2019-112669,14-04-2019,14-04-2019,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,West,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,105.0228,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
100,552,CA-2019-136406,15-04-2019,17-04-2019,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,West,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.0,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
101,4279,US-2019-107440,16-04-2019,20-04-2019,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,FUR-FU-10000550,Stacking Trays by OIC,9.96,2,3.2868,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
102,2645,CA-2019-149111,17-04-2019,21-04-2019,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,South,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624,8,6.2856,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
103,3986,CA-2019-108735,17-04-2019,21-04-2019,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,West,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,24.2352,,COD,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
104,3989,US-2019-159415,17-04-2019,22-04-2019,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,South,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,13.846,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
105,8453,CA-2019-125087,18-04-2019,23-04-2019,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,Central,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",344.372,4,-93.4724,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
106,8455,CA-2019-125087,18-04-2019,23-04-2019,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,Central,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,-67.137,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
107,1403,US-2019-161396,19-04-2019,25-04-2019,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,East,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,-58.1332,,COD,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
108,463,CA-2019-109869,22-04-2019,29-04-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,West,FUR-FU-10000023,Eldon Wave Desk Accessories,23.56,5,7.068,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
109,464,CA-2019-109869,22-04-2019,29-04-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,West,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,1272.63,6,-814.4832,,Online,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
110,1037,CA-2019-113061,22-04-2019,26-04-2019,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,Central,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2,8.662,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
111,1886,CA-2019-147578,22-04-2019,26-04-2019,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,West,FUR-FU-10001889,Ultra Door Pull Handle,31.56,3,10.4148,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
112,4988,CA-2019-149279,24-04-2019,28-04-2019,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,FUR-CH-10004287,SAFCO Arco Folding Chair,1325.76,6,149.148,,Cards,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
113,4648,CA-2019-139556,26-04-2019,01-05-2019,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,East,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,62.7822,,Online,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
114,2614,CA-2019-137204,28-04-2019,05-05-2019,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,West,FUR-CH-10002304,"Global Stack Chair without Arms, Black",41.568,2,2.598,,Cards,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
115,7913,CA-2019-167605,28-04-2019,30-04-2019,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,Central,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,-31.8612,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
116,2155,US-2019-120460,30-04-2019,05-05-2019,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,Central,FUR-FU-10004973,Flat Face Poster Frame,22.608,3,-10.1736,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
117,2542,CA-2019-144792,30-04-2019,04-05-2019,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,West,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,111.888,7,22.3776,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
118,2665,CA-2019-164784,01-05-2019,04-05-2019,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,370.62,3,-142.071,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
119,5316,CA-2019-154060,02-05-2019,08-05-2019,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,South,FUR-CH-10002304,"Global Stack Chair without Arms, Black",187.056,9,11.691,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
120,8505,CA-2019-109400,02-05-2019,06-05-2019,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,Central,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,-110.0232,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
121,9851,CA-2019-158155,02-05-2019,06-05-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,FUR-FU-10000732,Eldon 200 Class Desk Accessories,12.56,2,4.0192,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
122,9854,CA-2019-158155,02-05-2019,06-05-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5,83.733,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
123,9561,CA-2019-129280,03-05-2019,05-05-2019,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,FUR-FU-10001876,"Computer Room Manger, 14""",51.968,2,10.3936,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
124,2821,CA-2019-160500,05-05-2019,08-05-2019,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,West,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,298.776,3,7.4694,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
125,3041,US-2019-147991,05-05-2019,09-05-2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,3.344,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
126,5696,CA-2019-126165,05-05-2019,07-05-2019,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,West,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
127,7115,US-2019-102239,05-05-2019,06-05-2019,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,FUR-TA-10003392,Global Adaptabilities Conference Tables,1685.88,6,320.3172,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
128,2382,CA-2019-118052,06-05-2019,10-05-2019,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,FUR-FU-10004848,DAX Solid Wood Frames,54.712,7,11.6263,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
129,9676,CA-2019-137393,06-05-2019,10-05-2019,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,West,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,14.144,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
130,2182,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,FUR-CH-10002084,Hon Mobius Operator's Chair,442.764,4,59.0352,,COD,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
131,2185,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,FUR-FU-10001940,Staple-based wall hangings,63.68,8,28.0192,,COD,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
132,1602,CA-2019-164672,08-05-2019,13-05-2019,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,East,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,42.392,,Online,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
133,9272,CA-2019-100510,12-05-2019,17-05-2019,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,East,FUR-FU-10000320,OIC Stacking Trays,10.02,3,4.4088,,Cards,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
